Lokacija|BrojSoba|Mesec|Datum|ProsecnaCena
Barajevo|5|208|08/01/2020|301.72
Barajevo|5|209|09/01/2020|0
Barajevo|5|210|10/01/2020|309.16499999999996
Barajevo|5|211|11/01/2020|353.33
Barajevo|5|212|12/01/2020|353.33
Barajevo|5|301|01/01/2021|0
Barajevo|5|302|02/01/2021|353.33
Barajevo|5|303|03/01/2021|0
Barajevo|5|304|04/01/2021|0
Barajevo|5|305|05/01/2021|0
Barajevo|5|306|06/01/2021|0
Barajevo|5|307|07/01/2021|0
Barajevo|5|308|08/01/2021|0
Barajevo|5|309|09/01/2021|0
Barajevo|5|310|10/01/2021|0
Barajevo|5|311|11/01/2021|0
Barajevo|5|312|12/01/2021|0
Barajevo|5|401|01/01/2022|0
Barajevo|5|402|02/01/2022|0
Barajevo|5|403|03/01/2022|0
Barajevo|5|404|04/01/2022|0
Barajevo|5|405|05/01/2022|0
Barajevo|5|406|06/01/2022|0
Barajevo|5|407|07/01/2022|0
Barajevo|5|408|08/01/2022|0
Barajevo|5|409|09/01/2022|0
Barajevo|5|410|10/01/2022|0
Barajevo|5|411|11/01/2022|0
Barajevo|5|412|12/01/2022|0
Barajevo|5|501|01/01/2023|0
Barajevo|5|502|02/01/2023|0
Barajevo|5|503|03/01/2023|0
Barajevo|5|504|04/01/2023|0
Barajevo|5|505|05/01/2023|0
Barajevo|5|506|06/01/2023|3781.03
Cukarica|0.5|001|01/01/2018|1167.6599999999999
Cukarica|0.5|002|02/01/2018|1171.75
Cukarica|0.5|003|03/01/2018|1178.42
Cukarica|0.5|004|04/01/2018|1152.97
Cukarica|0.5|005|05/01/2018|1160.225
Cukarica|0.5|006|06/01/2018|1164.2649999999999
Cukarica|0.5|007|07/01/2018|1126.02
Cukarica|0.5|008|08/01/2018|1075.9533333333336
Cukarica|0.5|009|09/01/2018|1108.525
Cukarica|0.5|010|10/01/2018|1092.4866666666667
Cukarica|0.5|011|11/01/2018|1110.06
Cukarica|0.5|012|12/01/2018|1100.84
Cukarica|0.5|101|01/01/2019|1156.3333333333333
Cukarica|0.5|102|02/01/2019|1156.4833333333333
Cukarica|0.5|103|03/01/2019|1072.815
Cukarica|0.5|104|04/01/2019|1191.7266666666667
Cukarica|0.5|105|05/01/2019|1344.145
Cukarica|0.5|106|06/01/2019|1338.65
Cukarica|0.5|107|07/01/2019|1379.44
Cukarica|0.5|108|08/01/2019|1392.115
Cukarica|0.5|109|09/01/2019|1371.8600000000001
Cukarica|0.5|110|10/01/2019|1374.9666666666665
Cukarica|0.5|111|11/01/2019|1348.315
Cukarica|0.5|112|12/01/2019|1299.405
Cukarica|0.5|201|01/01/2020|1335.27
Cukarica|0.5|202|02/01/2020|1363.4499999999998
Cukarica|0.5|203|03/01/2020|1289.3933333333334
Cukarica|0.5|204|04/01/2020|1308.345
Cukarica|0.5|205|05/01/2020|1249.425
Cukarica|0.5|206|06/01/2020|1339.88
Cukarica|0.5|207|07/01/2020|1307.05
Cukarica|0.5|208|08/01/2020|1278.0149999999999
Cukarica|0.5|209|09/01/2020|1320.8833333333334
Cukarica|0.5|210|10/01/2020|1385.04
Cukarica|0.5|211|11/01/2020|1450.605
Cukarica|0.5|212|12/01/2020|1405.355
Cukarica|0.5|301|01/01/2021|1480.375
Cukarica|0.5|302|02/01/2021|1485.65
Cukarica|0.5|303|03/01/2021|1525.7666666666667
Cukarica|0.5|304|04/01/2021|1049.445
Cukarica|0.5|305|05/01/2021|1659.21
Cukarica|0.5|306|06/01/2021|1583.62
Cukarica|0.5|307|07/01/2021|1621.725
Cukarica|0.5|308|08/01/2021|1731.54
Cukarica|0.5|309|09/01/2021|1665.1950000000002
Cukarica|0.5|310|10/01/2021|1754.7649999999999
Cukarica|0.5|311|11/01/2021|1695.755
Cukarica|0.5|312|12/01/2021|1708.96
Cukarica|0.5|401|01/01/2022|1796.33
Cukarica|0.5|402|02/01/2022|1882.17
Cukarica|0.5|403|03/01/2022|1926.7733333333333
Cukarica|0.5|404|04/01/2022|1803.63
Cukarica|0.5|405|05/01/2022|1942.9099999999999
Cukarica|0.5|406|06/01/2022|1986.42
Cukarica|0.5|407|07/01/2022|1899.805
Cukarica|0.5|408|08/01/2022|1888.62
Cukarica|0.5|409|09/01/2022|1857.85
Cukarica|0.5|410|10/01/2022|2039.645
Cukarica|0.5|411|11/01/2022|2334.65
Cukarica|0.5|412|12/01/2022|2291.9700000000003
Cukarica|0.5|501|01/01/2023|2273.43
Cukarica|0.5|502|02/01/2023|2480.5
Cukarica|0.5|503|03/01/2023|0
Cukarica|0.5|504|04/01/2023|2455.8050000000003
Cukarica|0.5|505|05/01/2023|2520.0550000000003
Cukarica|0.5|506|06/01/2023|2450.255
Cukarica|1|001|01/01/2018|1140.4099999999999
Cukarica|1|002|02/01/2018|1131.1100000000001
Cukarica|1|003|03/01/2018|1133.3366666666668
Cukarica|1|004|04/01/2018|1166.31
Cukarica|1|005|05/01/2018|1163.0549999999998
Cukarica|1|006|06/01/2018|1165.73
Cukarica|1|007|07/01/2018|1162.37
Cukarica|1|008|08/01/2018|1162.2866666666666
Cukarica|1|009|09/01/2018|1161.905
Cukarica|1|010|10/01/2018|1153.5866666666668
Cukarica|1|011|11/01/2018|1157.3
Cukarica|1|012|12/01/2018|1147.76
Cukarica|1|101|01/01/2019|1258.1966666666667
Cukarica|1|102|02/01/2019|1286.32
Cukarica|1|103|03/01/2019|1195.47
Cukarica|1|104|04/01/2019|1245.0766666666666
Cukarica|1|105|05/01/2019|1260.105
Cukarica|1|106|06/01/2019|1319.525
Cukarica|1|107|07/01/2019|1258.7849999999999
Cukarica|1|108|08/01/2019|1300.335
Cukarica|1|109|09/01/2019|1335.09
Cukarica|1|110|10/01/2019|1366.3033333333333
Cukarica|1|111|11/01/2019|1365.865
Cukarica|1|112|12/01/2019|1334.63
Cukarica|1|201|01/01/2020|1305.885
Cukarica|1|202|02/01/2020|1324.51
Cukarica|1|203|03/01/2020|1420.83
Cukarica|1|204|04/01/2020|1376.3600000000001
Cukarica|1|205|05/01/2020|1399.93
Cukarica|1|206|06/01/2020|1409.115
Cukarica|1|207|07/01/2020|1421.83
Cukarica|1|208|08/01/2020|1377.285
Cukarica|1|209|09/01/2020|1505.4733333333334
Cukarica|1|210|10/01/2020|1527.83
Cukarica|1|211|11/01/2020|1578.115
Cukarica|1|212|12/01/2020|1636.685
Cukarica|1|301|01/01/2021|1658.105
Cukarica|1|302|02/01/2021|1691.2350000000001
Cukarica|1|303|03/01/2021|1686.5866666666668
Cukarica|1|304|04/01/2021|1726.5949999999998
Cukarica|1|305|05/01/2021|1747.285
Cukarica|1|306|06/01/2021|1735.09
Cukarica|1|307|07/01/2021|1810.15
Cukarica|1|308|08/01/2021|1727.0200000000002
Cukarica|1|309|09/01/2021|1760.315
Cukarica|1|310|10/01/2021|1722.375
Cukarica|1|311|11/01/2021|1691.2849999999999
Cukarica|1|312|12/01/2021|1728.65
Cukarica|1|401|01/01/2022|1731.98
Cukarica|1|402|02/01/2022|1819.06
Cukarica|1|403|03/01/2022|1827.0633333333335
Cukarica|1|404|04/01/2022|1820.19
Cukarica|1|405|05/01/2022|1838.675
Cukarica|1|406|06/01/2022|1868.875
Cukarica|1|407|07/01/2022|1893.285
Cukarica|1|408|08/01/2022|1722.0766666666666
Cukarica|1|409|09/01/2022|2033.75
Cukarica|1|410|10/01/2022|2133.48
Cukarica|1|411|11/01/2022|2197.02
Cukarica|1|412|12/01/2022|2337.91
Cukarica|1|501|01/01/2023|2331.52
Cukarica|1|502|02/01/2023|2310.13
Cukarica|1|503|03/01/2023|0
Cukarica|1|504|04/01/2023|2172.295
Cukarica|1|505|05/01/2023|2194.29
Cukarica|1|506|06/01/2023|2147.23
Cukarica|1.5|001|01/01/2018|1030.1550000000002
Cukarica|1.5|002|02/01/2018|1025.225
Cukarica|1.5|003|03/01/2018|1022.1233333333333
Cukarica|1.5|004|04/01/2018|1017.685
Cukarica|1.5|005|05/01/2018|1022.31
Cukarica|1.5|006|06/01/2018|1034.06
Cukarica|1.5|007|07/01/2018|1041.0700000000002
Cukarica|1.5|008|08/01/2018|1055.7366666666667
Cukarica|1.5|009|09/01/2018|1051.66
Cukarica|1.5|010|10/01/2018|1054.2866666666666
Cukarica|1.5|011|11/01/2018|826.95
Cukarica|1.5|012|12/01/2018|825.765
Cukarica|1.5|101|01/01/2019|956.5333333333334
Cukarica|1.5|102|02/01/2019|947.15
Cukarica|1.5|103|03/01/2019|808.96
Cukarica|1.5|104|04/01/2019|1036.8033333333333
Cukarica|1.5|105|05/01/2019|1161.745
Cukarica|1.5|106|06/01/2019|1175.45
Cukarica|1.5|107|07/01/2019|1154.37
Cukarica|1.5|108|08/01/2019|1161.645
Cukarica|1.5|109|09/01/2019|1217.6750000000002
Cukarica|1.5|110|10/01/2019|1172.7733333333333
Cukarica|1.5|111|11/01/2019|1187.46
Cukarica|1.5|112|12/01/2019|1190.5
Cukarica|1.5|201|01/01/2020|1199.0149999999999
Cukarica|1.5|202|02/01/2020|1221.45
Cukarica|1.5|203|03/01/2020|1213.6933333333334
Cukarica|1.5|204|04/01/2020|1186.155
Cukarica|1.5|205|05/01/2020|1297.275
Cukarica|1.5|206|06/01/2020|1276.3899999999999
Cukarica|1.5|207|07/01/2020|1279
Cukarica|1.5|208|08/01/2020|1270.69
Cukarica|1.5|209|09/01/2020|1284.3933333333332
Cukarica|1.5|210|10/01/2020|1288.12
Cukarica|1.5|211|11/01/2020|1288.645
Cukarica|1.5|212|12/01/2020|1314.8649999999998
Cukarica|1.5|301|01/01/2021|1401.635
Cukarica|1.5|302|02/01/2021|1394.115
Cukarica|1.5|303|03/01/2021|1407.6333333333332
Cukarica|1.5|304|04/01/2021|1415.085
Cukarica|1.5|305|05/01/2021|1388.6550000000002
Cukarica|1.5|306|06/01/2021|1440.24
Cukarica|1.5|307|07/01/2021|1508.005
Cukarica|1.5|308|08/01/2021|1474.0333333333335
Cukarica|1.5|309|09/01/2021|1553.525
Cukarica|1.5|310|10/01/2021|1527.77
Cukarica|1.5|311|11/01/2021|1579.63
Cukarica|1.5|312|12/01/2021|1671.415
Cukarica|1.5|401|01/01/2022|1709.32
Cukarica|1.5|402|02/01/2022|1765.975
Cukarica|1.5|403|03/01/2022|1737.7966666666664
Cukarica|1.5|404|04/01/2022|1704.76
Cukarica|1.5|405|05/01/2022|1705.98
Cukarica|1.5|406|06/01/2022|1723.4650000000001
Cukarica|1.5|407|07/01/2022|1735.17
Cukarica|1.5|408|08/01/2022|1780.756666666667
Cukarica|1.5|409|09/01/2022|1922.275
Cukarica|1.5|410|10/01/2022|1937.7649999999999
Cukarica|1.5|411|11/01/2022|1968.0549999999998
Cukarica|1.5|412|12/01/2022|2066.875
Cukarica|1.5|501|01/01/2023|2152.7966666666666
Cukarica|1.5|502|02/01/2023|2297.965
Cukarica|1.5|503|03/01/2023|0
Cukarica|1.5|504|04/01/2023|2313.15
Cukarica|1.5|505|05/01/2023|2222.09
Cukarica|1.5|506|06/01/2023|2127.085
Cukarica|2|001|01/01/2018|1045.205
Cukarica|2|002|02/01/2018|1047.6950000000002
Cukarica|2|003|03/01/2018|1050.5600000000002
Cukarica|2|004|04/01/2018|1057.935
Cukarica|2|005|05/01/2018|1059.105
Cukarica|2|006|06/01/2018|1066.605
Cukarica|2|007|07/01/2018|1080.285
Cukarica|2|008|08/01/2018|1067.8966666666665
Cukarica|2|009|09/01/2018|1091.55
Cukarica|2|010|10/01/2018|1070.6666666666667
Cukarica|2|011|11/01/2018|1093.48
Cukarica|2|012|12/01/2018|1081.7350000000001
Cukarica|2|101|01/01/2019|1145.5566666666666
Cukarica|2|102|02/01/2019|1201.47
Cukarica|2|103|03/01/2019|1171.99
Cukarica|2|104|04/01/2019|1143.06
Cukarica|2|105|05/01/2019|1170.37
Cukarica|2|106|06/01/2019|1173.775
Cukarica|2|107|07/01/2019|1144.76
Cukarica|2|108|08/01/2019|1138.59
Cukarica|2|109|09/01/2019|1150.205
Cukarica|2|110|10/01/2019|1171.1433333333334
Cukarica|2|111|11/01/2019|1193.745
Cukarica|2|112|12/01/2019|1183.135
Cukarica|2|201|01/01/2020|1202.1100000000001
Cukarica|2|202|02/01/2020|1252.825
Cukarica|2|203|03/01/2020|1267.6533333333334
Cukarica|2|204|04/01/2020|1269.33
Cukarica|2|205|05/01/2020|1318.705
Cukarica|2|206|06/01/2020|1361.38
Cukarica|2|207|07/01/2020|1307.24
Cukarica|2|208|08/01/2020|1307.875
Cukarica|2|209|09/01/2020|1337.3066666666666
Cukarica|2|210|10/01/2020|1332
Cukarica|2|211|11/01/2020|1357.395
Cukarica|2|212|12/01/2020|1399.2600000000002
Cukarica|2|301|01/01/2021|1384.385
Cukarica|2|302|02/01/2021|1405.4299999999998
Cukarica|2|303|03/01/2021|1410.0933333333335
Cukarica|2|304|04/01/2021|1430.1399999999999
Cukarica|2|305|05/01/2021|1415.075
Cukarica|2|306|06/01/2021|1426.1799999999998
Cukarica|2|307|07/01/2021|1477.2350000000001
Cukarica|2|308|08/01/2021|1506.42
Cukarica|2|309|09/01/2021|1531.46
Cukarica|2|310|10/01/2021|1529.005
Cukarica|2|311|11/01/2021|1507.1
Cukarica|2|312|12/01/2021|1529.4299999999998
Cukarica|2|401|01/01/2022|1496.7800000000002
Cukarica|2|402|02/01/2022|1527.55
Cukarica|2|403|03/01/2022|1619.8133333333333
Cukarica|2|404|04/01/2022|1677.83
Cukarica|2|405|05/01/2022|1709.395
Cukarica|2|406|06/01/2022|1746.35
Cukarica|2|407|07/01/2022|1747.79
Cukarica|2|408|08/01/2022|1714.72
Cukarica|2|409|09/01/2022|1711.88
Cukarica|2|410|10/01/2022|1804.41
Cukarica|2|411|11/01/2022|1963.38
Cukarica|2|412|12/01/2022|2038.705
Cukarica|2|501|01/01/2023|2107.596666666667
Cukarica|2|502|02/01/2023|2072.8599999999997
Cukarica|2|503|03/01/2023|0
Cukarica|2|504|04/01/2023|2247.865
Cukarica|2|505|05/01/2023|2212.23
Cukarica|2|506|06/01/2023|2211.5299999999997
Cukarica|2.5|001|01/01/2018|1071.9099999999999
Cukarica|2.5|002|02/01/2018|1059.175
Cukarica|2.5|003|03/01/2018|1062.2966666666666
Cukarica|2.5|004|04/01/2018|1068.955
Cukarica|2.5|005|05/01/2018|1062.35
Cukarica|2.5|006|06/01/2018|1055.205
Cukarica|2.5|007|07/01/2018|1037.995
Cukarica|2.5|008|08/01/2018|1030.1766666666665
Cukarica|2.5|009|09/01/2018|1030.44
Cukarica|2.5|010|10/01/2018|1037.1633333333332
Cukarica|2.5|011|11/01/2018|1046.46
Cukarica|2.5|012|12/01/2018|1049.975
Cukarica|2.5|101|01/01/2019|1127.5266666666666
Cukarica|2.5|102|02/01/2019|1132.1666666666667
Cukarica|2.5|103|03/01/2019|1082.745
Cukarica|2.5|104|04/01/2019|1094.4099999999999
Cukarica|2.5|105|05/01/2019|1103.875
Cukarica|2.5|106|06/01/2019|1141.98
Cukarica|2.5|107|07/01/2019|1127.97
Cukarica|2.5|108|08/01/2019|1166.6
Cukarica|2.5|109|09/01/2019|1153.29
Cukarica|2.5|110|10/01/2019|1177.5233333333335
Cukarica|2.5|111|11/01/2019|1205.68
Cukarica|2.5|112|12/01/2019|1212.715
Cukarica|2.5|201|01/01/2020|1230.77
Cukarica|2.5|202|02/01/2020|1232.58
Cukarica|2.5|203|03/01/2020|1261.3066666666666
Cukarica|2.5|204|04/01/2020|1223.6100000000001
Cukarica|2.5|205|05/01/2020|1314.385
Cukarica|2.5|206|06/01/2020|1345.23
Cukarica|2.5|207|07/01/2020|1319.935
Cukarica|2.5|208|08/01/2020|1352.32
Cukarica|2.5|209|09/01/2020|1334.3799999999999
Cukarica|2.5|210|10/01/2020|1342.8600000000001
Cukarica|2.5|211|11/01/2020|1383.885
Cukarica|2.5|212|12/01/2020|1428.105
Cukarica|2.5|301|01/01/2021|1423.0549999999998
Cukarica|2.5|302|02/01/2021|1419.825
Cukarica|2.5|303|03/01/2021|1408.5333333333335
Cukarica|2.5|304|04/01/2021|1425.955
Cukarica|2.5|305|05/01/2021|1424.045
Cukarica|2.5|306|06/01/2021|1452.54
Cukarica|2.5|307|07/01/2021|1482.455
Cukarica|2.5|308|08/01/2021|1530.0200000000002
Cukarica|2.5|309|09/01/2021|1582.505
Cukarica|2.5|310|10/01/2021|1599.785
Cukarica|2.5|311|11/01/2021|1623.8449999999998
Cukarica|2.5|312|12/01/2021|1622.39
Cukarica|2.5|401|01/01/2022|1653.75
Cukarica|2.5|402|02/01/2022|1697.4050000000002
Cukarica|2.5|403|03/01/2022|1747.9233333333332
Cukarica|2.5|404|04/01/2022|1772.685
Cukarica|2.5|405|05/01/2022|1675.73
Cukarica|2.5|406|06/01/2022|1726.4699999999998
Cukarica|2.5|407|07/01/2022|1764.245
Cukarica|2.5|408|08/01/2022|1834.6033333333332
Cukarica|2.5|409|09/01/2022|1934.77
Cukarica|2.5|410|10/01/2022|1963.635
Cukarica|2.5|411|11/01/2022|2055.38
Cukarica|2.5|412|12/01/2022|2129.8450000000003
Cukarica|2.5|501|01/01/2023|2025.72
Cukarica|2.5|502|02/01/2023|1907.755
Cukarica|2.5|503|03/01/2023|0
Cukarica|2.5|504|04/01/2023|2133.825
Cukarica|2.5|505|05/01/2023|2204.76
Cukarica|2.5|506|06/01/2023|2190.975
Cukarica|3|001|01/01/2018|1086.7
Cukarica|3|002|02/01/2018|1072.0549999999998
Cukarica|3|003|03/01/2018|1088.6566666666668
Cukarica|3|004|04/01/2018|1100.915
Cukarica|3|005|05/01/2018|701.095
Cukarica|3|006|06/01/2018|304.49
Cukarica|3|007|07/01/2018|291.94
Cukarica|3|008|08/01/2018|277.69
Cukarica|3|009|09/01/2018|676.53
Cukarica|3|010|10/01/2018|269.07
Cukarica|3|011|11/01/2018|1103.48
Cukarica|3|012|12/01/2018|1088.085
Cukarica|3|101|01/01/2019|1156.1633333333334
Cukarica|3|102|02/01/2019|1166.4166666666667
Cukarica|3|103|03/01/2019|1148.1100000000001
Cukarica|3|104|04/01/2019|1151.6933333333334
Cukarica|3|105|05/01/2019|1157.665
Cukarica|3|106|06/01/2019|1184.59
Cukarica|3|107|07/01/2019|1195.525
Cukarica|3|108|08/01/2019|1213.4850000000001
Cukarica|3|109|09/01/2019|1208.07
Cukarica|3|110|10/01/2019|1228.01
Cukarica|3|111|11/01/2019|1251.405
Cukarica|3|112|12/01/2019|1279.955
Cukarica|3|201|01/01/2020|1283.855
Cukarica|3|202|02/01/2020|1305.705
Cukarica|3|203|03/01/2020|1292.3666666666666
Cukarica|3|204|04/01/2020|1299.105
Cukarica|3|205|05/01/2020|1351.2199999999998
Cukarica|3|206|06/01/2020|1357.525
Cukarica|3|207|07/01/2020|1387.205
Cukarica|3|208|08/01/2020|1394.9450000000002
Cukarica|3|209|09/01/2020|1396.0533333333333
Cukarica|3|210|10/01/2020|1441.7199999999998
Cukarica|3|211|11/01/2020|1472.47
Cukarica|3|212|12/01/2020|1511.46
Cukarica|3|301|01/01/2021|1504.8000000000002
Cukarica|3|302|02/01/2021|1500.725
Cukarica|3|303|03/01/2021|1518.18
Cukarica|3|304|04/01/2021|1516.875
Cukarica|3|305|05/01/2021|1542.5900000000001
Cukarica|3|306|06/01/2021|1531.75
Cukarica|3|307|07/01/2021|1540.005
Cukarica|3|308|08/01/2021|1550.5933333333332
Cukarica|3|309|09/01/2021|1557.23
Cukarica|3|310|10/01/2021|1589.045
Cukarica|3|311|11/01/2021|1596.8899999999999
Cukarica|3|312|12/01/2021|1602.52
Cukarica|3|401|01/01/2022|1652.365
Cukarica|3|402|02/01/2022|1679.02
Cukarica|3|403|03/01/2022|1714.37
Cukarica|3|404|04/01/2022|1710.495
Cukarica|3|405|05/01/2022|1707.105
Cukarica|3|406|06/01/2022|1745.12
Cukarica|3|407|07/01/2022|1759.83
Cukarica|3|408|08/01/2022|1807.3033333333333
Cukarica|3|409|09/01/2022|1866.605
Cukarica|3|410|10/01/2022|1985.29
Cukarica|3|411|11/01/2022|2060.125
Cukarica|3|412|12/01/2022|2063.62
Cukarica|3|501|01/01/2023|2095.2933333333335
Cukarica|3|502|02/01/2023|2260.615
Cukarica|3|503|03/01/2023|0
Cukarica|3|504|04/01/2023|2422.99
Cukarica|3|505|05/01/2023|2412.46
Cukarica|3|506|06/01/2023|2442.1949999999997
Cukarica|3.5|001|01/01/2018|1066.425
Cukarica|3.5|002|02/01/2018|1055.725
Cukarica|3.5|003|03/01/2018|1051.6166666666668
Cukarica|3.5|004|04/01/2018|1060.3449999999998
Cukarica|3.5|005|05/01/2018|1047.5300000000002
Cukarica|3.5|006|06/01/2018|1033.165
Cukarica|3.5|007|07/01/2018|1028.27
Cukarica|3.5|008|08/01/2018|1032.8866666666665
Cukarica|3.5|009|09/01/2018|1049.475
Cukarica|3.5|010|10/01/2018|1056.32
Cukarica|3.5|011|11/01/2018|1071.84
Cukarica|3.5|012|12/01/2018|1065.24
Cukarica|3.5|101|01/01/2019|1148.3366666666668
Cukarica|3.5|102|02/01/2019|1148.3766666666668
Cukarica|3.5|103|03/01/2019|1049.3000000000002
Cukarica|3.5|104|04/01/2019|1088.5966666666666
Cukarica|3.5|105|05/01/2019|1106.605
Cukarica|3.5|106|06/01/2019|1118.19
Cukarica|3.5|107|07/01/2019|1106.21
Cukarica|3.5|108|08/01/2019|1154.76
Cukarica|3.5|109|09/01/2019|1158.5900000000001
Cukarica|3.5|110|10/01/2019|1174.5733333333333
Cukarica|3.5|111|11/01/2019|1198.78
Cukarica|3.5|112|12/01/2019|1218.66
Cukarica|3.5|201|01/01/2020|1218.3899999999999
Cukarica|3.5|202|02/01/2020|1274.585
Cukarica|3.5|203|03/01/2020|1312.25
Cukarica|3.5|204|04/01/2020|1246.675
Cukarica|3.5|205|05/01/2020|1356.83
Cukarica|3.5|206|06/01/2020|1322.5149999999999
Cukarica|3.5|207|07/01/2020|1367.475
Cukarica|3.5|208|08/01/2020|1384.2350000000001
Cukarica|3.5|209|09/01/2020|1381.676666666667
Cukarica|3.5|210|10/01/2020|1410.245
Cukarica|3.5|211|11/01/2020|1379.9850000000001
Cukarica|3.5|212|12/01/2020|1437.9499999999998
Cukarica|3.5|301|01/01/2021|1457.605
Cukarica|3.5|302|02/01/2021|1562.475
Cukarica|3.5|303|03/01/2021|1559.3999999999999
Cukarica|3.5|304|04/01/2021|1542.7150000000001
Cukarica|3.5|305|05/01/2021|1491.275
Cukarica|3.5|306|06/01/2021|1513.69
Cukarica|3.5|307|07/01/2021|1503.3600000000001
Cukarica|3.5|308|08/01/2021|1441.8433333333332
Cukarica|3.5|309|09/01/2021|1456.71
Cukarica|3.5|310|10/01/2021|1454.725
Cukarica|3.5|311|11/01/2021|1450.135
Cukarica|3.5|312|12/01/2021|1540.435
Cukarica|3.5|401|01/01/2022|1571.06
Cukarica|3.5|402|02/01/2022|1649.775
Cukarica|3.5|403|03/01/2022|1709.8700000000001
Cukarica|3.5|404|04/01/2022|1772.5149999999999
Cukarica|3.5|405|05/01/2022|1734.5749999999998
Cukarica|3.5|406|06/01/2022|1762.335
Cukarica|3.5|407|07/01/2022|1796.455
Cukarica|3.5|408|08/01/2022|1751.5900000000001
Cukarica|3.5|409|09/01/2022|1700.295
Cukarica|3.5|410|10/01/2022|1736.08
Cukarica|3.5|411|11/01/2022|1923.0349999999999
Cukarica|3.5|412|12/01/2022|1991.28
Cukarica|3.5|501|01/01/2023|1971.1966666666667
Cukarica|3.5|502|02/01/2023|2117.515
Cukarica|3.5|503|03/01/2023|0
Cukarica|3.5|504|04/01/2023|2180.835
Cukarica|3.5|505|05/01/2023|2168.175
Cukarica|3.5|506|06/01/2023|2082.52
Cukarica|4|001|01/01/2018|1152.505
Cukarica|4|002|02/01/2018|1160.58
Cukarica|4|003|03/01/2018|1145.6433333333334
Cukarica|4|004|04/01/2018|1159.095
Cukarica|4|005|05/01/2018|1156.045
Cukarica|4|006|06/01/2018|1166.49
Cukarica|4|007|07/01/2018|1166.545
Cukarica|4|008|08/01/2018|1178.2566666666667
Cukarica|4|009|09/01/2018|1179.46
Cukarica|4|010|10/01/2018|1195.5933333333332
Cukarica|4|011|11/01/2018|1243.63
Cukarica|4|012|12/01/2018|1251.4099999999999
Cukarica|4|101|01/01/2019|1314.52
Cukarica|4|102|02/01/2019|1326.1666666666667
Cukarica|4|103|03/01/2019|1270.355
Cukarica|4|104|04/01/2019|1238.89
Cukarica|4|105|05/01/2019|1249.26
Cukarica|4|106|06/01/2019|1275.5349999999999
Cukarica|4|107|07/01/2019|1315.49
Cukarica|4|108|08/01/2019|1403.54
Cukarica|4|109|09/01/2019|1366.56
Cukarica|4|110|10/01/2019|1368.8866666666665
Cukarica|4|111|11/01/2019|1354.4099999999999
Cukarica|4|112|12/01/2019|1339.545
Cukarica|4|201|01/01/2020|1415.595
Cukarica|4|202|02/01/2020|1452.1399999999999
Cukarica|4|203|03/01/2020|1442.2933333333333
Cukarica|4|204|04/01/2020|1443.845
Cukarica|4|205|05/01/2020|1440.69
Cukarica|4|206|06/01/2020|1418.9699999999998
Cukarica|4|207|07/01/2020|1465.885
Cukarica|4|208|08/01/2020|1475.8049999999998
Cukarica|4|209|09/01/2020|1464.6633333333332
Cukarica|4|210|10/01/2020|1468.82
Cukarica|4|211|11/01/2020|1505.6100000000001
Cukarica|4|212|12/01/2020|1514.57
Cukarica|4|301|01/01/2021|1523.635
Cukarica|4|302|02/01/2021|1471.58
Cukarica|4|303|03/01/2021|1581.9599999999998
Cukarica|4|304|04/01/2021|1602.9099999999999
Cukarica|4|305|05/01/2021|1616.825
Cukarica|4|306|06/01/2021|1640.375
Cukarica|4|307|07/01/2021|1698.4450000000002
Cukarica|4|308|08/01/2021|1661.4833333333333
Cukarica|4|309|09/01/2021|1672.2350000000001
Cukarica|4|310|10/01/2021|1691.25
Cukarica|4|311|11/01/2021|1717.44
Cukarica|4|312|12/01/2021|1738.895
Cukarica|4|401|01/01/2022|1741.6999999999998
Cukarica|4|402|02/01/2022|1763.4850000000001
Cukarica|4|403|03/01/2022|1751.1366666666665
Cukarica|4|404|04/01/2022|1855.81
Cukarica|4|405|05/01/2022|1829.545
Cukarica|4|406|06/01/2022|1895.83
Cukarica|4|407|07/01/2022|1983.46
Cukarica|4|408|08/01/2022|1971.6333333333332
Cukarica|4|409|09/01/2022|2090.21
Cukarica|4|410|10/01/2022|2126.075
Cukarica|4|411|11/01/2022|2196.09
Cukarica|4|412|12/01/2022|2398.95
Cukarica|4|501|01/01/2023|2521.0933333333332
Cukarica|4|502|02/01/2023|2501.36
Cukarica|4|503|03/01/2023|0
Cukarica|4|504|04/01/2023|2563.605
Cukarica|4|505|05/01/2023|2575.115
Cukarica|4|506|06/01/2023|2605.3450000000003
Cukarica|4.5|001|01/01/2018|1033.34
Cukarica|4.5|002|02/01/2018|1030.79
Cukarica|4.5|003|03/01/2018|1011.2400000000001
Cukarica|4.5|004|04/01/2018|983.0799999999999
Cukarica|4.5|005|05/01/2018|1042.955
Cukarica|4.5|006|06/01/2018|1103.4699999999998
Cukarica|4.5|007|07/01/2018|1154.435
Cukarica|4.5|008|08/01/2018|1142.5866666666668
Cukarica|4.5|009|09/01/2018|1097.325
Cukarica|4.5|010|10/01/2018|1126.8
Cukarica|4.5|011|11/01/2018|1209.92
Cukarica|4.5|012|12/01/2018|1201.9450000000002
Cukarica|4.5|101|01/01/2019|1174.4933333333333
Cukarica|4.5|102|02/01/2019|1193.75
Cukarica|4.5|103|03/01/2019|1201.425
Cukarica|4.5|104|04/01/2019|1210.5166666666667
Cukarica|4.5|105|05/01/2019|1196.27
Cukarica|4.5|106|06/01/2019|1199.24
